Unnamed: 0,Date,Subcategory,Note,Amount,Income/Expense,Currency,Amount_log,Amount_scaled,Type_Encoded,Month,Day,DayOfWeek,Is_Egyptian_Weekend,Quarter,Month_Part,Category_apparel,Category_beauty,Category_bonus,Category_cook,Category_culture,Category_dividend earned on shares,Category_documents,Category_education,Category_equity mutual fund a,Category_equity mutual fund b,Category_equity mutual fund c,Category_equity mutual fund d,Category_equity mutual fund e,Category_equity mutual fund f,Category_family,Category_festivals,Category_fixed deposit,Category_food,Category_garbage disposal,Category_gift,Category_gpay reward,Category_grooming,Category_health,Category_household,Category_interest,Category_investment,Category_life insurance,Category_maid,Category_maturity amount,Category_money transfer,Category_other,Category_petty cash,Category_public provident fund,Category_recurring deposit,Category_rent,Category_salary,Category_saving bank account 1,Category_saving bank account 2,Category_scrap,Category_self-development,Category_share market,Category_small cap fund 1,Category_small cap fund 2,Category_social life,Category_subscription,Category_tax refund,Category_tourism,Category_transportation,Category_water (jar /tanker),Mode_credit card,Mode_debit card,Mode_equity mutual fund a,Mode_equity mutual fund b,Mode_equity mutual fund c,Mode_equity mutual fund d,Mode_fixed deposit,Mode_recurring deposit,Mode_saving bank account 1,Mode_saving bank account 2,Mode_share market trading
816,2017-11-18 08:04:11,milk,1.5 lit milk ,104.0,Expense,INR,4.653960350157523,0.31378263993464556,0,11,18,5,1,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
817,2017-11-17 22:26:31,ice cream,Vanila family pack,105.0,Expense,INR,4.663439094112067,0.31461920087041945,0,11,17,4,1,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
818,2017-11-17 22:25:48,kirana,Agarbatti 55 + dahi 25,80.0,Expense,INR,4.394449154672439,0.29087908545739627,0,11,17,4,1,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
819,2017-11-17 13:37:44,flour mill,4 kg Gehu,28.0,Expense,INR,3.367295829986474,0.20022610964084836,0,11,17,4,1,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
820,2017-11-16 05:55:14,milk,1 lit ,70.0,Expense,INR,4.2626798770413155,0.2792495878435806,0,11,16,3,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
821,2017-11-15 20:48:26,dinner,Home Food Delivery,524.0,Expense,INR,6.263398262591624,0.4558260259098898,0,11,15,2,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
822,2017-11-15 20:47:14,kirana,Toast 55 + Kisan Jam 85 + all out 75,209.0,Expense,INR,5.3471075307174685,0.37495739650355425,0,11,15,2,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
823,2017-11-15 20:46:34,stationary,Photo paper print,45.0,Expense,INR,3.828641396489095,0.2409428629026072,0,11,15,2,0,4,Middle,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
824,2017-11-15 20:46:03,bread,brown bread,25.0,Expense,INR,3.258096538021482,0.19058856037164545,0,11,15,2,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
825,2017-11-15 20:43:38,kirana,Amul butter 52 + Good Day biscuits 43,95.0,Expense,INR,4.564348191467836,0.3058737828445432,0,11,15,2,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
826,2017-11-14 22:09:11,fruits,Unknown,125.0,Expense,INR,4.836281906951478,0.32987370568077545,0,11,14,1,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
827,2017-11-14 22:08:41,pocket money,Unknown,770.0,Expense,INR,6.647688373563329,0.4897421329790144,0,11,14,1,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
828,2017-11-14 20:19:17,grocery,vegetables,160.0,Expense,INR,5.081404364984463,0.3515073602931,0,11,14,1,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
829,2017-11-13 20:18:43,kirana,Pani Puri packet + Bundi + chivda,180.0,Expense,INR,5.198497031265826,0.3618415512941804,0,11,13,0,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
830,2017-11-13 20:18:06,milk,milk 1lit varna,70.0,Expense,INR,4.2626798770413155,0.2792495878435806,0,11,13,0,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
831,2017-11-13 20:17:37,grocery,onion 1 kg + half kg potato,50.0,Expense,INR,3.9318256327243257,0.2500495442979492,0,11,13,0,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
832,2017-11-13 20:17:00,kirana,Maggie + lizol,268.0,Expense,INR,5.594711379601839,0.3968100500320443,0,11,13,0,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
833,2017-11-13 20:16:48,grocery,Shev bhaji sev pav kg,60.0,Expense,INR,4.110873864173311,0.2658517177470815,0,11,13,0,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
834,2017-11-12 00:00:00,auto,2 Place 0 to Current Residence,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,11,12,6,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
835,2017-11-12 00:00:00,dinner,At restaurant,1525.0,Expense,INR,7.330405211844402,0.5499963438575765,0,11,12,6,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
836,2017-11-12 00:00:00,tea,Unknown,12.0,Expense,INR,2.5649493574615367,0.12941380380273682,0,11,12,6,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
837,2017-11-12 00:00:00,appliances,USB cord,130.0,Expense,INR,4.875197323201151,0.3333082448127508,0,11,12,6,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
838,2017-11-12 00:00:00,appliances,Screwdriver 2,120.0,Expense,INR,4.795790545596741,0.3263000791213791,0,11,12,6,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
839,2017-11-12 00:00:00,unknown,Shopping at Alfa,3690.0,Expense,INR,8.213652703029998,0.6279486918996317,0,11,12,6,0,4,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
